subject_id,object_id,subject_id_prefix,object_id_prefix,subject_name,object_name,predicate,Primary_Knowledge_Source,Knowledge_Source,publications,subject_category,object_category
7086,hsa00030,NCBIGene,KEGG,TKT,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
84076,hsa00030,NCBIGene,KEGG,TKTL2,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
8277,hsa00030,NCBIGene,KEGG,TKTL1,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
6888,hsa00030,NCBIGene,KEGG,TALDO1,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
22934,hsa00030,NCBIGene,KEGG,RPIA,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
51071,hsa00030,NCBIGene,KEGG,DERA,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
64080,hsa00030,NCBIGene,KEGG,RBKS,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
5236,hsa00030,NCBIGene,KEGG,PGM1,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
55276,hsa00030,NCBIGene,KEGG,PGM2,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
221823,hsa00030,NCBIGene,KEGG,PRPS1L1,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
5634,hsa00030,NCBIGene,KEGG,PRPS2,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
5631,hsa00030,NCBIGene,KEGG,PRPS1,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
9104,hsa00030,NCBIGene,KEGG,RGN,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
414328,hsa00030,NCBIGene,KEGG,IDNK,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
132158,hsa00030,NCBIGene,KEGG,GLYCTK,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
230,hsa00030,NCBIGene,KEGG,ALDOC,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
226,hsa00030,NCBIGene,KEGG,ALDOA,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
229,hsa00030,NCBIGene,KEGG,ALDOB,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
2203,hsa00030,NCBIGene,KEGG,FBP1,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
8789,hsa00030,NCBIGene,KEGG,FBP2,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
5213,hsa00030,NCBIGene,KEGG,PFKM,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
5214,hsa00030,NCBIGene,KEGG,PFKP,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
5211,hsa00030,NCBIGene,KEGG,PFKL,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,Gene,Pathway
3324,hsa00030,PubChem,KEGG,Pyruvate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3333,hsa00030,PubChem,KEGG,D-Glucose,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3417,hsa00030,PubChem,KEGG,D-Ribose 5-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3418,hsa00030,PubChem,KEGG,D-Glyceraldehyde 3-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3419,hsa00030,PubChem,KEGG,5-Phospho-alpha-D-ribose 1-diphosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3421,hsa00030,PubChem,KEGG,D-Ribose,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3497,hsa00030,PubChem,KEGG,3-Phospho-D-glycerate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3498,hsa00030,PubChem,KEGG,"D-Glucono-1,5-lactone",Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3499,hsa00030,PubChem,KEGG,D-Ribulose 5-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3504,hsa00030,PubChem,KEGG,2-Dehydro-3-deoxy-D-gluconate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3521,hsa00030,PubChem,KEGG,beta-D-Glucose,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3530,hsa00030,PubChem,KEGG,D-Xylulose 5-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3556,hsa00030,PubChem,KEGG,D-Gluconic acid,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3557,hsa00030,PubChem,KEGG,D-Glycerate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3574,hsa00030,PubChem,KEGG,D-Erythrose 4-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3638,hsa00030,PubChem,KEGG,6-Phospho-D-gluconate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3856,hsa00030,PubChem,KEGG,D-Glyceraldehyde,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3894,hsa00030,PubChem,KEGG,alpha-D-Ribose 1-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3904,hsa00030,PubChem,KEGG,2-Phospho-D-glycerate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3937,hsa00030,PubChem,KEGG,alpha-D-Glucose 6-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3941,hsa00030,PubChem,KEGG,2-Deoxy-D-ribose 1-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3942,hsa00030,PubChem,KEGG,2-Deoxy-D-ribose 5-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4380,hsa00030,PubChem,KEGG,"D-Ribose 1,5-bisphosphate",Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4399,hsa00030,PubChem,KEGG,beta-D-Glucose 6-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4409,hsa00030,PubChem,KEGG,"D-Ribulose 1,5-bisphosphate",Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4440,hsa00030,PubChem,KEGG,6-Phospho-2-dehydro-D-gluconate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4457,hsa00030,PubChem,KEGG,"D-Glucono-1,5-lactone 6-phosphate",Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4927,hsa00030,PubChem,KEGG,Deoxyribose,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
6511,hsa00030,PubChem,KEGG,2-Amino-2-deoxy-D-gluconate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
7071,hsa00030,PubChem,KEGG,2-Dehydro-3-deoxy-6-phospho-D-gluconate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
7723,hsa00030,PubChem,KEGG,beta-D-Fructose 6-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
7752,hsa00030,PubChem,KEGG,"beta-D-Fructose 1,6-bisphosphate",Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
7756,hsa00030,PubChem,KEGG,Sedoheptulose 7-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
8291,hsa00030,PubChem,KEGG,D-arabino-Hex-3-ulose 6-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
8705,hsa00030,PubChem,KEGG,2-Keto-D-gluconic acid,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
172232326,hsa00030,PubChem,KEGG,D-Glucosaminate-6-phosphate,Pentose phosphate pathway - Homo sapiens (human),participates_in,hsa00030,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
7358,hsa00053,NCBIGene,KEGG,UGDH,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
10941,hsa00053,NCBIGene,KEGG,UGT2A1,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
79799,hsa00053,NCBIGene,KEGG,UGT2A3,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
7367,hsa00053,NCBIGene,KEGG,UGT2B17,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
10720,hsa00053,NCBIGene,KEGG,UGT2B11,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
54490,hsa00053,NCBIGene,KEGG,UGT2B28,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
54578,hsa00053,NCBIGene,KEGG,UGT1A6,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
54657,hsa00053,NCBIGene,KEGG,UGT1A4,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
54658,hsa00053,NCBIGene,KEGG,UGT1A1,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
54659,hsa00053,NCBIGene,KEGG,UGT1A3,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
7365,hsa00053,NCBIGene,KEGG,UGT2B10,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
54600,hsa00053,NCBIGene,KEGG,UGT1A9,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
7364,hsa00053,NCBIGene,KEGG,UGT2B7,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
54575,hsa00053,NCBIGene,KEGG,UGT1A10,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
54576,hsa00053,NCBIGene,KEGG,UGT1A8,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
54579,hsa00053,NCBIGene,KEGG,UGT1A5,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
7366,hsa00053,NCBIGene,KEGG,UGT2B15,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
54577,hsa00053,NCBIGene,KEGG,UGT1A7,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
7363,hsa00053,NCBIGene,KEGG,UGT2B4,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
574537,hsa00053,NCBIGene,KEGG,UGT2A2,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
2990,hsa00053,NCBIGene,KEGG,GUSB,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
9365,hsa00053,NCBIGene,KEGG,KL,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
55586,hsa00053,NCBIGene,KEGG,MIOX,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
10327,hsa00053,NCBIGene,KEGG,AKR1A1,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
9104,hsa00053,NCBIGene,KEGG,RGN,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
217,hsa00053,NCBIGene,KEGG,ALDH2,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
224,hsa00053,NCBIGene,KEGG,ALDH3A2,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
219,hsa00053,NCBIGene,KEGG,ALDH1B1,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
501,hsa00053,NCBIGene,KEGG,ALDH7A1,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
223,hsa00053,NCBIGene,KEGG,ALDH9A1,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,Gene,Pathway
3324,hsa00053,PubChem,KEGG,Pyruvate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3328,hsa00053,PubChem,KEGG,2-Oxoglutarate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3331,hsa00053,PubChem,KEGG,UDP-glucose,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3372,hsa00053,PubChem,KEGG,Ascorbate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3396,hsa00053,PubChem,KEGG,GDP-mannose,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3437,hsa00053,PubChem,KEGG,myo-Inositol,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3467,hsa00053,PubChem,KEGG,UDP-glucuronate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3491,hsa00053,PubChem,KEGG,D-Glucuronate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3516,hsa00053,PubChem,KEGG,D-Arabinose,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3530,hsa00053,PubChem,KEGG,D-Xylulose 5-phosphate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3558,hsa00053,PubChem,KEGG,L-Arabinose,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3627,hsa00053,PubChem,KEGG,D-Galacturonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3722,hsa00053,PubChem,KEGG,"2,5-Dioxopentanoate",Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3826,hsa00053,PubChem,KEGG,L-Arabinonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3838,hsa00053,PubChem,KEGG,D-Tagaturonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3891,hsa00053,PubChem,KEGG,UDP-D-galacturonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3892,hsa00053,PubChem,KEGG,3-Dehydro-L-gulonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3923,hsa00053,PubChem,KEGG,"D-Arabinono-1,4-lactone",Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3948,hsa00053,PubChem,KEGG,5-Dehydro-4-deoxy-D-glucarate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
3953,hsa00053,PubChem,KEGG,2-Dehydro-3-deoxy-L-arabinonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4058,hsa00053,PubChem,KEGG,L-Gulonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4076,hsa00053,PubChem,KEGG,D-Glucarate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4134,hsa00053,PubChem,KEGG,D-Arabinonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4135,hsa00053,PubChem,KEGG,D-Galactarate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4282,hsa00053,PubChem,KEGG,"L-Gulono-1,4-lactone",Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4283,hsa00053,PubChem,KEGG,Monodehydroascorbate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4335,hsa00053,PubChem,KEGG,L-Ribulose 5-phosphate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4346,hsa00053,PubChem,KEGG,"L-Arabinono-1,4-lactone",Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4347,hsa00053,PubChem,KEGG,"L-Galactono-1,4-lactone",Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4376,hsa00053,PubChem,KEGG,2-Hydroxy-3-oxopropanoate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4772,hsa00053,PubChem,KEGG,Threonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
4948,hsa00053,PubChem,KEGG,L-Galactose,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
5337,hsa00053,PubChem,KEGG,GDP-L-galactose,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
5641,hsa00053,PubChem,KEGG,D-Glucuronolactone,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
5938,hsa00053,PubChem,KEGG,beta-D-Glucuronoside,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
5964,hsa00053,PubChem,KEGG,3-Dehydro-L-threonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
6146,hsa00053,PubChem,KEGG,L-xylo-Hexulonolactone,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
6148,hsa00053,PubChem,KEGG,L-Xylulose 5-phosphate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
6569,hsa00053,PubChem,KEGG,2-Dehydro-3-deoxy-D-xylonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
6650,hsa00053,PubChem,KEGG,2-Dehydro-3-deoxy-D-glucarate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
6740,hsa00053,PubChem,KEGG,1-Phospho-alpha-D-galacturonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
7176,hsa00053,PubChem,KEGG,"(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate",Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
7759,hsa00053,PubChem,KEGG,D-Glucuronate 1-phosphate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
7777,hsa00053,PubChem,KEGG,L-Xylonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
7778,hsa00053,PubChem,KEGG,L-Lyxonate,Ascorbate and aldarate metabolism - Homo sapiens (human),participates_in,hsa00053,KEGG_Pathways,PMID:27899662,SmallMolecule,Pathway
